date,title,content,url
,7月分ご予約について,"本日5月1日より7月分のご予約が始まりました
毎年ですが、5月のご予約開始時はゴールデンウィークと重なる為、
お申込みペースがとてもゆっくりで、いつもはすぐにご予約が一杯となりますが、
今回はまだまだ空き状況がしばらく大丈夫かと思います。
どうぞお待ちしておりますね♪
スピリチュアルハーモニー（霊視カウンセリングご予約）
https://www.harmony-mc.com/spiritual/index.html
予約スケジュールカレンダーは7月をご覧ください",https://ameblo.jp/kobayashi-yukiko/entry-12458243358.html
,日常の独り言〜令和初日〜,"今日は令和初日。
気持ち新たに向けて、高幡不動尊のお護摩を受け、お札を頂いてきました。
お護摩を受けながら、心を整理。
自分にとって必要な事、不必要な事、
無駄は何か？を感じたら、
出る出る雑念。
その雑念にさらに向かい合い、
本当に自分にとって必要の事か？
そこに執着などは無いか？
を考えていました。
そのようにどんどん分けて行くと、
シンプルに行き着きました
「今、ある事を大切に」
そんな令和を過ごしたいですね",https://ameblo.jp/kobayashi-yukiko/entry-12458230723.html
,京都リトリートでした♫,"4月26日、27日と１泊2日で、毎年恒例の
宿坊リトリートを京都比叡山にて開催いたしました！
ご参加いただいた皆様お疲れ様でした。
共に良い経験をさせていただきました。
夜は大人の修学旅行？のように騒いでわいわい楽しまれた方もいたり、
ゆっくり琵琶湖と美しい夜景を眺めたりとされていましたね♫
ハンドヒーリング伝授を行い、
食べ物や水にエネルギーを送り味比べ！
味の変化に皆様気づかれたことと思います
皆様と共に楽しみことが出来たことに感謝いたします。
宿泊を伴うリトリートは年に１度ですが、
お気軽に参加出来るワークショップは、今後もたくさん開催していく予定です！
現在は癒しのワークショップ会、
今後の予定は、スピリチュアルなお茶会を予定♫
楽しみにご参加くださいね
そして、明日、5月1日より、令和！
皆様が幸せに溢れる人生となりますように♫
7月分のカウンセリング受付開始も明日５月1日よりです！",https://ameblo.jp/kobayashi-yukiko/entry-12457971581.html
,幸せな未来を作るには？その2〜セルフイメージを変える方法～,"前回は、自分の思い込み
「私には出来ない、私はダメだ」
「〜をしなければならない！」
「私はこんな人間にならなければならないんだ」
と自分を追い込むような思いは反作用のエネルギーがかかり苦しくなるので、
「〜してもいいんだ」と自分の人生の選択権を自分に委ねる事により
自分の未来に制限をかける事なく心が自由に軽くなる、というお話をしました。
今回はそれをもっと具体的行う方法です。
自分の愛着の持てるmyノートを用意してください
そして、
自分に制限をかけていた事
例えば
「わたしは〇〇してはいけないんだ」
「わたしはどうせ、出来るわけない」
と書き出します
そしてその書き出した自分自身への制限に対して
許可を与える言葉を書いて下さい
例えば、
「わたしはいつも元気に前向きでいいんだ！」
「わたしは自分に自身を持って生きていいんだ！」
という感じにです。
まだまだ人により様々な事があると思います
「わたしは何をされても怒ってはいけない」
→
「嫌な時は怒っていいんだ！」
「わたしは頼まれても断れない」
→
「やりたく無かったら断ってもいいんだ！」
「わたしは幸せになんてなれない、結婚なんて出来るわけない」
→
「わたしは幸せになってもいい」
「仕事を我慢しなくてはいけないんだ 」
→　「 自分の人生なんだから嫌なら辞めて好きな仕事ややりた事をすれば良い」
などなど・・・、
人によりもっとあるでしょう。
そして、そのように自分になる為には、何が必要か？
どんな自分であれば良いか？を考えて書き出してみましょう
例えば
「わたしはいつも元気で前向きだ」
と書いたら、このようになる為には、現状の何を変えたら良いかを考えて書き出します。
「やりたい事があるから、〇〇を勉強しよう！」
「今までやらなかった事をやってみよう！それらをいつまでに実行して行動してみよう！」
などと少し具体的に書きます。
そしてそれらに基づいて少しでも行動するようにします。
期限をつけるのも良いでしょう
いつまでに・・と言う期限はには行動を促すのに必要でもあります。
これらを習慣づけすることによりセルフイメージを変えていきます
すると、自分自身に制限をかけてきたことに許可を与え、
幸せな未来が作りやすくなります
自分を幸せにする事が出来るのは他ならぬ自分自身なのです。
私たちには多くの可能性があります。
しかし、その可能性も行動しなくては実現しません。
行動出来るように、自分に制限をかけているのはどのような気持ちか？
を知る事で、それに対してどのようにすれば良いのか？
を客観的に考えてみることにより、
自分に制限をかけてきた世界からもっと違う世界観があるのだ、と言う希望が出てきます
幸せを作ることに許可を与えましょう♪
《お知らせ》
6月4日（火）癒しのワークショップ会
を行います♫
今回のテーマは、
●
サイキックミディアムプチワーク　講師　小林由起子
●瞑想心理学（マインドフルネス瞑想）　ヒプノセラピー全米マスタートレーナー　講師平賀としゆき
詳細はこちら→
https://www.harmony-mc.com/spiritual/detail3.html
サイキック・ミディアムシップ３日間集中講座
７月13日（土）14日（日）15日（月祝）
詳細はこちら→
https://www.harmony-mc.com/spiritual/detail1.html
スピリチュアルハーモニーホームページ
https://www.harmony-mc.com/spiritual/index.html
日本ホリスティックセミナーホームページ
http://jhc-a.org/index.html",https://ameblo.jp/kobayashi-yukiko/entry-12456262628.html
,幸せな道を作るには？その①～間違えたセルフイメージ～,"幸せな道を作るには？その①～間違えたセルフイメージ～
私はダメなんだ・・・
才能ないし・・
私には何もない・・
等々、様々な自己否定を抱えている人もいるかもしれません。
よくこのようなことを聞きませんか？
「潜在意識の書き換え！ポジティブに考えよう！」と。
私は～出来る！
私は才能溢れる
私は成功する！
等々、ポジティブに考えようと自分に言い聞かせる。
でもどうでしょう？
そのように思えるのであれば、今、自己否定なく生きられているはずですね。
そうでは無いから辛いのですよね。
これは反作用のエネルギーと言い、
出来ないことを出来る！や、
今の自分は嫌いだ！と切り離そうとすればするほど、
反作用のエネルギーでそのこと自体にもっとフォーカスしてしまい
囚われ、尚苦しくなります。
「やっぱり私はダメなんだ・・・」を強化させてしまうのですね。
出来ないことに対して出来ると断言してしまうのは良く無いです。
あとは、自分自身が出来ないことに対して
「～しなくてはならない」と自分自身に言い聞かせるのも反作用のエネルギーがかかり、出来ない自分を責めて苦しくなるものです。
では、どうすれば良いのでしょう？
自分を追い込めているのは
「私には出来ない、私はダメだ」という思い込みです。
その思い込みを外すには、
「～をしなければならない！」
「私はこんな人間にならなけrばならないんだ」
と自分を追い込むような思いは反作用のエネルギーがかかり苦しくなるので、
このように変えてみてください。
「私は～をしても良いんだ」
「私は幸せになっていいんだ」
「私は自由になんでもやっていいんだ」
「私は失敗してもいいんだ」
「私はいくらでもやり直す事が出来るんだ」
等々、
「～してもいいんだ」と自分の人生の選択権を自分に委ねる事により
自分の未来に制限をかける事なく、そして選択権が自分自身にあると抵抗が生じないため、反作用のエネルギーがかかることもなく、心が自由に軽くなるのです。
あなたが望む未来はあなた自身が作る事ができますね。
まずはこのように思考を変えてみてくださいね
～②へ続く
《
ワークショップ・講座のお知らせ》
6月4日（火）癒しのワークショップ会
を行います♫
今回のテーマは、
●
サイキックミディアムプチワーク　講師　小林由起子
●瞑想心理学（マインドフルネス瞑想）　ヒプノセラピー全米マスタートレーナー　講師平賀としゆき
詳細はこちら→
https://www.harmony-mc.com/spiritual/detail3.html
サイキック・ミディアムシップ３日間集中講座
７月13日（土）14日（日）15日（月祝）
詳細はこちら→
https://www.harmony-mc.com/spiritual/detail1.html
スピリチュアルハーモニーホームページ
https://www.harmony-mc.com/spiritual/index.html
日本ホリスティックセミナーホームページ
http://jhc-a.org/index.html",https://ameblo.jp/kobayashi-yukiko/entry-12454217155.html
,癒しのワークショップ会でした♪,"昨日、「癒しのワークショップ会」テーマは（前世ライティングワーク）を
行いました♪
前世を知ることにより、今をどのように生きるか、
どのようなカルマを持ち越して、また、何を乗り越えるべきかが分かります。
皆様には、テーマを1つ決めていただき、
それについて、どのような課題を前世より持ち越しているか、をワークしていただきました♪
皆さん、どのような気づきが得られたでしょうか♪
ワークの他、瞑想心理学講師による前世や時間軸の仕組みなどを
お伝えいただきました
「癒しのワークショップ会」は2ヶ月毎に、毎回テーマを変えて
行います♪
お時間は毎回13：00〜17：00ですので、お気軽に御参加くださいね
次回開催は、６月４日（火）となります。
テーマは、近日中にブログやホームページでご案内募集いたします
（癒しのワークショップ会）",https://ameblo.jp/kobayashi-yukiko/entry-12452572735.html
,ホームページの受付開始日返信日時の記載ミス,"6月分の霊視カウンセリングの受付が1日より始まりましたが、
ホームページ上で記載ミスがございまして、
「6月分の受付開始は4月5日よりとなります」となっていました。
正しくは4月1日より6月分受付開始でした。
大変に申し訳ございません。
ご予約のご返信は4月6日の夜間に、お取り出来ました方も、出来ませんでした方も
全員にご返信させていただきます
7日までにご返信が届かない場合は、送信エラーが考えられますので、
その場合はお手数ですが、
sp_harmony@nifty.com
ご連絡をいただければと思います
では、ご返信まで今しばらくお待ちくださいませ！
スピリチュアルハーモニー公式HPサイト
https://www.harmony-mc.com/spiritual/",https://ameblo.jp/kobayashi-yukiko/entry-12451996181.html
,自分にどのように問いかけていますか？,"今から下記の質問をします。
考えてみてくださいね♪
【質問】
①あなたの人生の中で楽しかった思い出はどんなことですか？
②あなたが人より優れていることや得意なことはなんですか？
③あなたが幸せを感じるときはどんな時ですか？
考えてみましたか？
これらの答えを考えている時、どんな気持ち（感情）が湧き上がってきましたか？
おそらく、好ましい感情だったのでは？♪
好ましい事を思い出すと楽しい感情が湧き上がりますね。
次の質問です
【質問】
①あなたの人生の中での嫌な辛い思い出はどんな事ですか？
②あなたが人より劣っている事や苦手な事はなんですか？
③あなたが不幸だと感じる時はどんな時ですか？
今度は、どんな気持ち（感情）になりましたか？
おそらく、先ほどの質問とは違う不快な気持ちや感情が
湧き上がりませんでしたか？
質問に対する答えを考えるときに、
「どんなことがあったかな？」
「何かな？」
などと考えますが、
その時、前者の質問では意識がポジティブなことにフォーカスし、
後者の質問では意識がネガティブなことにフォーカスしたのです。
そして、心は何にフォーカスしたかで生じる感情も変わるのです。
人間は一日のうちに数万回の思考をすると言われていますが、
どの情報にフォーカスし、何を考えるかは、無意識のうちに行われます。
「どうすれば、この状況でも楽しくやっていけるだろうか？」
「私の長所はなんだろう？」
「どうして、こんなことになってしまったんだろう？」
「なんで、私はダメなんだろう？」
などと、人は、他人に対しても自分に対しても、無意識の内に質問を投げかけています。質問により意識はフォーカスをはじめるのですね。。
すると、ポジティブな感情や感覚、またはネガティブな感情や感覚
湧き上がってくるのです。
意識的にも無意識的にもです。
普段、自分にどんな質問を投げかけていますか？
あなたが自分や他人に、無意識に投げかける質問に注意してみて下さい。
どのような質問をするかは、あなたや他人の感情や行動に、確実に影響を与えます。
それが思考癖に繋がるのです
良い感情が湧きやすいか
不快な感情が湧きやすいか
常に自分自身や他人への問いかけをモニタリングしてみてくださいね",https://ameblo.jp/kobayashi-yukiko/entry-12451336298.html
,明日4月1日より6月のカウンセリング受付開始です,"最近は寒暖の差が激しく、私も体調を崩しがちです。。
カウンセリングサロン近辺は、とても桜が綺麗な街で、
この土日は桜見学の方がたくさん街を歩いています♪
私もゆっくりお花見してみたいです・・
明日4月1日より、6月分のカウンセリングのご予約開始です。
6月より新たに毎週金曜日の夜間に、スカイプカウンセリングを始めました。
HPの予約スケジュールカレンダーの表記が
10時台予約受付
11台予約受受付
12時台予約受付
となっていますが、10時台予約受付の下に、他2件と表示されていますので、
そちらをクリックいただくと、11時台12時台と表示されてきます
そして、スカイプカウンセリングは6月は毎週金曜の20：00となりますが、
2回目以降の方でお申込みお願いいたします（初回は対面でお願いします）
今後スカイプ（ビデオ通話）は徐々に時間や曜日を増やしていく予定です！
スピリチュアルハーモニーホームページ
https://www.harmony-mc.com/spiritual/index.html",https://ameblo.jp/kobayashi-yukiko/entry-12450990240.html
,引き寄せの法則の例外,"引き寄せの法則と言うものがありますが、
もちろん例外もあります。
「私は前向きに色々チャレンジしているのに、どうしていまく行かない事ばかり起こるの？
前向きだと良い事をや人を引き寄せるのでは無いの？」
と思う事もあるでしょう。
その引き寄せの法則の例外についてです。
皆さんは、私達が
何の為に生まれてきていると思いますか？
様々な答えがあると思いますが、
霊性的視点では、
「魂の成長の為に生まれてきている」
という考え方です。
一回の人生だけをみると、
世の中は不公平だ！と思うかもしれませんね。
生まれた環境で、貧富の差、両親との関係、
病気や体質など、条件があまりに異なります。
最初から幸せな環境に生まれる人もいれば、
一生かかって幸せに近づこうとする人もいます。
でも、もしこれらが、何百回もの人生を経て、
魂が成長していく過程と考えると、どうでしょう？少し納得しませんか？
ある人生で我慢の連続だったのも、
次の人生への伏線であったり、
大きなチャレンジが降りかかるのも、
次に何かを成し遂げる為の準備期間だったり
するならば納得がいくのではないでしょうか。
こうして、全ては魂の成長の為と考えると、
引き寄せの法則の見方も異なります。
魂の成長につながる出来事は、
良い事もそうでない事も、
あなたが願わなくても発生しますし、
貴方の魂の成長につながらないことは、
貴方がいくら毎日祈っても、実現しないことも
あるということです。
これまでのご自身、そして周りの出来事を見回してみると、なるほど、と思い当たる節はありませんか？
人生の大きな出来事は、
あらかじめ、この世に生まれて来るにあたり
決めてきているライフプランにの中に入っている
と言われています。
人生に偶然は無い、とはよく言われますが、
人生にインパクトのある出来事ほど
偶然ではありません。
ですので、あなたが、
少なくとも顕在意識では考えもしなかったことが
人生に起きたら、それは、
貴方が生まれてくる前に選んだ、今回の人生での成長の為の予定通りの経験だ、と考えてみると、
心の奥で納得するかもしれませんね。
※我が家のリビングの窓越しに、鳥が遊びに来てくれました♪
しばらくそこにいて、中の様子を覗いて、可愛いですね💕",https://ameblo.jp/kobayashi-yukiko/entry-12450638179.html
,因果関係,"全ての物事は、影響を及ぼし合う因果関係によって成り立っています。
良いことも悪いことも全て、原因が結果として表れているもの。
因果関係とは他と関係なしに独立して存在するものなどはありません。
自分の命も、自分の財産も、全て自分のもののように思いますが、
実はそうでは無く、
世の中のあらゆるものは、全てがお互いに影響を与え合って存在しています。
自然環境と同じように、絶妙なバランスのうえに成り立っている・・
こう考えると、自分という存在すら主体的な自己として存在するものではなく、
互いの関係のなかで「生かされている存在」であると気がつきます。
なので、周りとの調和も大切にすれば、
因果の法則で良いバランスが保たれ
良い縁や結果に結びつきます",https://ameblo.jp/kobayashi-yukiko/entry-12449607949.html
,辛い時は時間軸を広げてみる,"人は生きていく中で「宿命」と「運命」があります。
「宿命」とは変えることが出来ないもの。
親や性別や生まれた国などです。
しかし「運命」は決まっていなく、自分自身で変えることが出来ます。
「私はどうしてこんな運命なんだろう？」と感じることが多いようであれば
変えられないと諦めないで変えるべきなのです
それが自分自身に与えられている課題です。
まず、運命を変えるとは習慣を変えることです。
同じ環境の中で状況が変わらないのであれば、
その状況を変える必要があります。
それには「行動」しなくてはなりません。
過去の出来事は変えられませんが、未来はいくらでも変えられる。
今この瞬間をどう生きるかで、過去の意味を変えることができるからです。
生きるのが辛いとき、今の現状が嫌な時は、
シンプルな考え方があります。
人は「陰陽のバランスに基づいて生きている」と言う考え。
要は、良いことも悪いこともあるのが「生きる」という事なので、
良し悪し全てを自分に必要な事なのだと受け入れる事。
私達は幸せに感じることばかりを求めるものですね。
誰だって、痛みを感じたくはないものです。
しかし、自分の辛さを克服すれば次の辛さが訪れます。
辛さを克服して幸せを手に入れれば、必ずセットで辛さがまた訪れてきます。
お金を稼げるようになれば、今までの人間関係は崩れることがあります。
1つの問題が解決すれば、またさらなるつぎの問題が起こる、
それを繰り返し生きている。
しかし、
それら今、感じている辛さは自分が成長するためのチャンスでもあります。
当人にしてみれば、そんなことを考える余裕はないかもしれませんが、
必ずしも本心から理解できなくても、今は構わないと思います。
ただ、頭の片隅に置いておくだけも良いのかもしれません。
エネルギーバランスの法則（陰陽の法則と言いますが）で、
辛さと幸せはこの人生において必ずセットとなっている、と言う事。
私達は両極を経験しながら生きなければなりません。
それが「人間」として生まれた、と言う宿命なのです。
両極を経験する宿命は逃れることができないのです。
それら宿命は、前世より持ち越されている「カルマ」がにより決定づけされているものです。
しかし、その辛さも考え方で気持ちを軽くすることが出来ます
私達は今この瞬間を生きています。
それだけに目に見える現実に囚われやすい傾向があります。
今この瞬間にどう生きるかは非常に大切ですが、
生きるのが辛いと感じるときは、時間軸を広げて考えることで
目の前の出来事の意味を変えることができます。
例えば・・
試合に1セット１対３で負ければ、そのセットは負けとなりますが、
４試合やって３試合勝っていれば、トータルで勝ちになるのです。
今の辛いと感じることは、半年後、１年後にはどうなっているでしょうか？
同じ辛いエネルギーは止まらず。必ず時の流れと共に変化します
気持ちも変化します
ローンを組んでいれば数年後には完済します。
仕事が辛くても、転職すれば状況は変わります。
このように現状から事は変化します。
このように時間軸を広げて考えたとき、その辛さは永遠ではないことに気づけます。
当たりまえのことかもしれませんが、
いざ辛い状況となると目の前の現実に囚われやすいものです。
「辛い現状は永遠ではない」のです。
しかし、変わりゆく環境を良きものにするためには、自らの行動力が必要です。
未来は良きものに変えられる！ことを信じて、自分の人生を歩んでください
《スピリチュアルハーモニーからのお知らせ》
4月6日　　「癒しのワークショップ会」　　残席2名となっています
毎回テーマを変え、定期的に開催するワークショップと、マインドフルネス瞑想「瞑想心理学」
【今回のテーマ】
●
前世ライティングワーク　　小林由起子
●瞑想心理学（マインドフルネス瞑想）　ヒプノセラピー全米マスタートレーナー　平賀としゆき
詳細はこちらより
https://www.harmony-mc.com/spiritual/detail3.html",https://ameblo.jp/kobayashi-yukiko/entry-12448844170.html
,4月6日「癒しのワークショップ会」のお知らせです,"《スピリチュアルハーモニーからのお知らせ》
4月6日　　「癒しのワークショップ会」
残席2名となっています
毎回テーマを変え、定期的に開催するワークショップと、マインドフルネス瞑想「瞑想心理学」
【今回のテーマ】
●
前世ライティングワーク　　小林由起子
●瞑想心理学（マインドフルネス瞑想）　ヒプノセラピー全米マスタートレーナー　平賀としゆき
詳細はこちらより
https://www.harmony-mc.com/spiritual/detail3.html",https://ameblo.jp/kobayashi-yukiko/entry-12448336340.html
,日常私の独り言,"１５日に関西へ出張で、いつもはどこにも寄らずすぐに
東京に戻りますが、今回は、１６日に京都へと。
なかなか自分の時間が取れない日々でしたので、
京都の嵐山でゆっくりお寺巡りをしました。
私は京都の嵐山が大好きで、
歩きながら
「ここにカウンセリングサロンを作り、東京〜京都を
行き来した日々にしようか・・・」
と思っていました。。
でも、本当にそうなれたら嬉しい事ですね。
密かに計画してみようかな・・・",https://ameblo.jp/kobayashi-yukiko/entry-12447541175.html
,”恐れを見つけると・・”,みんなの回答を見る,https://ameblo.jp/kobayashi-yukiko/entry-12446471196.html
,ミディアムシップ講座1日目,"本日はミディアムシップ講座の1日目でした！
お疲れ様でした！
また明日♪
実は私は「また明日ね♪」と言う言葉がとても好きなんです。
何か良いのですよねー
また明日ねって。。",https://ameblo.jp/kobayashi-yukiko/entry-12446270604.html
,東日本大震災,"8年前の今日・・・
一生忘れることは無いでしょう。
東日本大震災・・・
多くの命が失われました。
この震災にて犠牲になられた方々に謹んで哀悼の意を表し、黙祷をささげたいと思います",https://ameblo.jp/kobayashi-yukiko/entry-12445967631.html
,人目が気になって辛い・・・と思う人,"他人から自分がどう見られているか気になる人・・・
そのような人は、他人の評価を気にしすぎ,
自分がどうしたいかより、人にどう思われるかが
自分の行動の基準になってしまいます。
自分の価値観ではなく、他人の価値観で、
自分の本当の気持ちを抑えて生きていくことになるので、
人目が怖くて疲れてしまいます。
過度に気を使いすぎてしまう人は、自分の意見が言えなかったり、
また相手に合わせてしまいますね。
相手に嫌われるのが怖い・・・
いつも良い人と思われたい・・
と、「拒絶されたくない」という思いが強くなり、
自分の個性を抑え込んでしまいます。
自分に自身が無い・・・と「自己肯定感の低い人」は、
自分に劣等感を持ち、
他人からの評価を気にする傾向が強くなり、
他人との良好なコミュニケーションがとれないという事態になることもしばしばです。
自分に自信がない人は
相手が自分をどう見てるかを意識しすぎます
「悪く見られるのではないか」
「批判されたらどうしよう」
「○○と思われないようにしなきゃ」と、
いう不安や緊張が自分にあるから「自分を良く見せたい気持ち」になってしまいます
人目が気になるというのは、実は「人があなたをどう見ているのか？」ではなくて、
「自分が自分をどう見ているのか？」が原因となっている場合がほとんど。
他人の目を気にしないコツは・・
１．「人にどう思われるか」の前に、 まずは、 「自分はどうしたいのか？？」と考える
２．批判されることは当然にあると思っておく
10人いれば10人、100人いれば100人、1つの物ごとに対しても考え方、
受け取り方が違います。
人は受け取り方が様々ですので、
時には自分が伝えたい事と全く違う意味に受け取られることもあるでしょう。
どんなにこちらが気を使って話をしていてもです。
異なる受け取り方により、不信に感じられることもあるだろうし、
批判されることもあるでしょう・・
しかし、これらはある程度は避けて通れない仕方ない事なのです。
自分がどうのこうの・・・より、相手がどう受け取るかは相手の問題。
どうにもならないこと、と覚えておいてください。
３．必要以上に背伸びせず、ありのままの自分でいること
知らないものは知らない、分からないものは分からない、
出来ないことは出来ない。それでいいのです。
４．他人は、自分のことをそれほど見てないと
これは本当なのです。
相手は自分が思っているように自分を見てはいません。
皆、自分の事で一杯なのです。
「気にしすぎ」「取り越し苦労」がほとんどのケースが多いのです
よっぽど変な行動をしない限り、本人が思う(感じる)ほど、
他人はあなたのことを気にしていませんし、
あなたを監視してやろうという人か、恋愛感情を持っている人でもない限り、
あなたの行動を監視したり、干渉したりするほど、人は暇ではありません。
５．目標を作り、考えすぎる時間をなくす
何でもいいので、とにかく目標を定めることが重要なポイントになります。
自分のやりたいことを探し、それに向かって行動、達成するにはどうするか、
と頭をフル回転させます。
すると自然と小さいことは気にならなくなる・・・というよりも、考える暇がなくなってくるのです。
目標が無かったり、楽しみの無いルーチンの中の生活であると
人の目や気になり、自分の自信をどんどん失っていきます
なので、目標も持ち（探し）、その目標に向かい行動する。
これらを意識してみてください。",https://ameblo.jp/kobayashi-yukiko/entry-12445892661.html
,子供達から思い出させてもらった言葉,"今日は、娘の頑張ってきた吹奏楽団の卒団式でした。
卒団する子供たちが一人一人みんなの前で挨拶していきます。
子供たちなりに考えた言葉が素晴らしく、
忘れていた気持ちを思い出させてもらいました
【子供達の言葉】
・辛いことの苦しいことも1人ではなく
見守ってくれている周りの人たちがいたから頑張れました
・大切な事は、一生懸命に取り組むその時その時で、
それがのちに友情や成果に繋がってきたのだと思います
・運動と音楽を2つ行ってきました。
どちらも大変でやめようと思った事もありました。
でもやりたかったから頑張りました、その結果学んだ事は、
その時々の優先順位をつけて、その時に優先するべき事に
集中して頑張ると言うことを行動出来るようになりました。
この学んだ事は今後も活かせてくると思います。
・1人ではないという事。
1人だと思ってたら立ち止まって周りを見てみました。
すると、同じように頑張っている人、見守ってくれる人が見えてきて、
「1人じゃないんだ！だから頑張ろう！と思えました。
苦しくても行動すれば、必ず成果が現れるという事は
中学高校に行っても頑張れる土台になりました。
・私は人が苦手でした。でもこの楽団に入り、
下級生上級生と分け隔てなく接し、同じもの目指して頑張れたことが、
人といるって楽しいなと思えるようになりました。
楽団に入らなくては分からなかったので、
自分の世界が広がり、そして楽しい毎日を作ることが出来ました。
本当にこの楽団にはいって良かったです。
だから、これから中学に行っても知り合う人が楽しみになりました。
私の性格を変えてくれた楽団に皆んなに心から有難うございます
これらの子供達の言葉の1つ1つとても心に染み渡りました。
聞いていて涙、涙、です
大人になると忘れてしまう純粋な気持ちや頑張り。
でも、思い出させてくれました
誰しも人に傷つけられる事ももちろんあるでしょう
ひどい人もいます
でも、優しく素晴らしい人もたくさんいます。
傷つけられたことを引きずり人を避けてしまう生き方よりも
行動していろんな人と知り合えば、ステキな人々と出逢う確率もグッと上がるのです。
人が生きるという事は、どうしても良いこと悪いこと良い人、そうでない人の両極を経験しなくてはなりません。
でも一所懸命に何かに取り組み人との繋がりを持つ行動をしていけば、素晴らしい感動をたくさんたくさん味わえます♪
今日の子供達のように♪",https://ameblo.jp/kobayashi-yukiko/entry-12445749861.html
,ワークショップのご案内,"講座・ワークショップのご案内
「京都比叡山宿坊1泊2日スピリチュアルヒーリング伝授会」
（講師）
小林由起子（スピリチュアルハーモニー/日本ホリスティックカウンセラー協会）
平賀俊幸氏　（ヒプノセラピー全米マスタートレーナー/ハートマインドセラピースクール代表、タイに出家）
4月27日〜1泊2日と、京都のお寺の宿坊に泊まり、ワークショップ！
今回は、ヒーリング伝授です。
自分自身や他者、ペットなどの癒しのツールとしてアチューメントしたします。
次の日の早朝はお護摩修行、お寺散策等、心穏やかな1日を過ごしましょう！
残席1名です
詳細はこちらとなります
http://www.harmony-mc.com/spiritual/seminar.html
是非ご参加お待ちしております♪
以前開した高尾山宿坊リトリートの様子",https://ameblo.jp/kobayashi-yukiko/entry-12445597008.html
,自分なりの1番,"私は人と競うのが大嫌いなのです。
闘争心0なのです。
人に勝とうと思う必要も無く、
一番になろうと思わなくてもいいのだと。
でも、これは大切、
いつも子供達にも言っています。
一番になろうと思わなくてもいい・・
一番になるために頑張らなくてもいい。。
人に勝ちたい、と思う競争ならしなくていい。
でも自分には勝たなくちゃ駄目。
自分に負けちゃ駄目。
自分に負けるとは、「どうせ出来ないし」と諦める事。
自分なりの精一杯の頑張りが大切。
頑張ったプロセスが大事。
と・・・。",https://ameblo.jp/kobayashi-yukiko/entry-12445507832.html
,日常私の独り言〜骨折〜,"娘が利き手の指2本を骨折。。
子供達の学校の電話番号が表示されると、
血の気が引く・・
絶対に悪い知らせだから。。
熱出たとか、怪我したとか。。
2月3月はそればかり・・",https://ameblo.jp/kobayashi-yukiko/entry-12445294149.html
,愛の涙～死にゆくときに流す涙の理由～,"【愛の涙】
人はこの世の人生を終え、死に行くとき、
涙を流す人が多いと言います。
実際、私の相談者様でも、
お身内の方が亡くなられるときに、
涙を流して亡くなられた・・・と、お聞きする事も多く、
「何か言い残しや、未練があるのでしょうか？」
と聞かれることがあります・・
この涙の意味、自分自身の数年前の入院体験で分かりました。
入院した夜に、私は、容態がとても悪く意識は遠のいていました。
しかし、心の中の意識はしっかりとあります。
「あ～、私このまま死んでしまうのかな・・・」
そう思いながらも、頭の中に走馬灯のように、
次から次へといろんな家族と過ごしたシーンが回り始めていました。
とてもリアルにそして鮮明にです。
子供が生まれた瞬間のシーン
運動会の時応援したシーン
共に受験を頑張ったシーン
沖縄の海で一緒に星空を見上げて感動したシーン
まだまだたくさん、良いことも、そうでないことも、様々な思い出が
ますで今再体験しているかのように・・・
本当に私が生きてきた中の「自分史」です
そんな家族と過ごした日々が、
とてもリアルに、 感情までもがその時のままで感じていました。
すると・・・
とても温かな気持ちと感謝と懐かしさでで一杯になり
涙が溢れてきたのです。
その瞬間に目覚めたのです。
あの状態の時、私は死ぬことへの恐怖なんてないし、
未練もない・・・
そんな事は一切考える事も無く、とにかく、
愛すべき思い出のシーンのみが走馬灯のようにまわっていたのでした。
元気な時は、まだ死にたくない！
やる事たくさんある！
と思っていたのに、
いざとなるとそうではないのだという事が今回の体験で分かりました。
私は生きていましたが、人がほんとに死と言うその時が来たら、
死にたくない・・・と最後の最後は思わないのだと思います。
「愛」のみ。
そして共有した美しい時間と巡り合えたことへの感謝。
最後に流す涙は「愛の涙」
なのだと言う事が分かりました
最後にわかる・・・とよく言いますが、
この愛を学ぶために人間は生まれてきているのだという事がよくわかりました
もし、あなたの亡き愛する人が最後の瞬間、涙を流していたのなら、
それはあなたへの感謝の「愛の涙」でしょう・・・",https://ameblo.jp/kobayashi-yukiko/entry-12445209241.html
,関西カウンセリング・5月分ご返信の件です,"3月15日（金）の関西カウンセリング、
ご予約満枠にてお受付終了いたしました。
お申込み有難うございました！
昨日3月6日に、5月分のご予約のご返信を行わせていただきました。
ご予約がお取り出来た方も、また、出来ませんでした方も
全員にご連絡させていただいております
中に、設定で受信されていない方もいることと思いますので、
ご返信が届いていない方は、今一度受信設定のご確認をいただき、
再度お問い合わせいただければと思います！",https://ameblo.jp/kobayashi-yukiko/entry-12445106605.html
